industry,industry_name,employees,total_monthly,regular_monthly,total_hours,regular_hours,year,table_group,tsic_version,regime,employment_share,regular_hourly,total_hourly,real_regular_monthly,real_total_monthly,real_regular_hourly,real_total_hourly,cpi_2024_100
橡膠製品製造業,橡膠製品製造業,38316.0000000000,44960.0000000000,36543.0000000000,176.5000000000,159.4000000000,2024,2,11,tsic11_2021_2024,0.0045305979,229.2534504391,254.7308781870,36543.0000000000,44960.0000000000,229.2534504391,254.7308781870,100.0000000000
汽車及其零件製造業,汽車及其零件製造業,82925.0000000000,52033.0000000000,40251.0000000000,172.7000000000,156.5000000000,2024,2,11,tsic11_2021_2024,0.0098052988,257.1948881789,301.2912565142,40251.0000000000,52033.0000000000,257.1948881789,301.2912565142,100.0000000000
產業用機械設備維修及安裝業,產業用機械設備維修及安裝業,52741.0000000000,73314.0000000000,53069.0000000000,171.9000000000,160.2000000000,2024,2,11,tsic11_2021_2024,0.0062362528,331.2671660424,426.4921465969,53069.0000000000,73314.0000000000,331.2671660424,426.4921465969,100.0000000000
皮革毛皮及其製品製造業,皮革、毛皮及其製品製造業,17292.0000000000,50043.0000000000,39578.0000000000,166.9000000000,158.7000000000,2024,2,11,tsic11_2021_2024,0.0020446575,249.3887838689,299.8382264829,39578.0000000000,50043.0000000000,249.3887838689,299.8382264829,100.0000000000
石油及煤製品製造業,石油及煤製品製造業,11250.0000000000,93794.0000000000,66343.0000000000,173.5000000000,158.4000000000,2024,2,11,tsic11_2021_2024,0.0013302335,418.8320707071,540.5994236311,66343.0000000000,93794.0000000000,418.8320707071,540.5994236311,100.0000000000
紙漿紙及紙製品製造業,紙漿、紙及紙製品製造業,48464.0000000000,44338.0000000000,36866.0000000000,172.1000000000,159.8000000000,2024,2,11,tsic11_2021_2024,0.0057305276,230.7008760951,257.6292852992,36866.0000000000,44338.0000000000,230.7008760951,257.6292852992,100.0000000000
紡織業,紡織業,87322.0000000000,44136.0000000000,37390.0000000000,178.1000000000,165.5000000000,2024,2,11,tsic11_2021_2024,0.0103252131,225.9214501511,247.8158338012,37390.0000000000,44136.0000000000,225.9214501511,247.8158338012,100.0000000000
藥品及醫用化學製品製造業,藥品及醫用化學製品製造業,35566.0000000000,58726.0000000000,44918.0000000000,169.4000000000,159.2000000000,2024,2,11,tsic11_2021_2024,0.0042054297,282.1482412060,346.6706021251,44918.0000000000,58726.0000000000,282.1482412060,346.6706021251,100.0000000000
金屬製品製造業,金屬製品製造業,360755.0000000000,42409.0000000000,35641.0000000000,170.8000000000,159.1000000000,2024,2,11,tsic11_2021_2024,0.0426567447,224.0163419233,248.2962529274,35641.0000000000,42409.0000000000,224.0163419233,248.2962529274,100.0000000000
電力設備及配備製造業,電力設備及配備製造業,124517.0000000000,56191.0000000000,40356.0000000000,177.9000000000,158.4000000000,2024,2,11,tsic11_2021_2024,0.0147232606,254.7727272727,315.8572231591,40356.0000000000,56191.0000000000,254.7727272727,315.8572231591,100.0000000000
電子零組件製造業,電子零組件製造業,631477.0000000000,102356.0000000000,55399.0000000000,188.2000000000,163.7000000000,2024,2,11,tsic11_2021_2024,0.0746677195,338.4178375076,543.8682252922,55399.0000000000,102356.0000000000,338.4178375076,543.8682252922,100.0000000000
電腦電子產品及光學製品製造業,電腦、電子產品及光學製品製造業,242902.0000000000,92150.0000000000,52288.0000000000,174.4000000000,161.3000000000,2024,2,11,tsic11_2021_2024,0.0287214553,324.1661500310,528.3830275229,52288.0000000000,92150.0000000000,324.1661500310,528.3830275229,100.0000000000
非金屬礦物製品製造業,非金屬礦物製品製造業,69652.0000000000,51265.0000000000,38197.0000000000,178.7000000000,160.1000000000,2024,2,11,tsic11_2021_2024,0.0082358597,238.5821361649,286.8774482373,38197.0000000000,51265.0000000000,238.5821361649,286.8774482373,100.0000000000
食品及飼品製造業,食品及飼品製造業,149304.0000000000,48452.0000000000,39393.0000000000,177.9000000000,160.3000000000,2024,2,11,tsic11_2021_2024,0.0176541492,245.7454772302,272.3552557617,39393.0000000000,48452.0000000000,245.7454772302,272.3552557617,100.0000000000
飲料及菸草製造業,飲料及菸草製造業,14569.0000000000,62015.0000000000,47235.0000000000,174.8000000000,164.9000000000,2024,2,11,tsic11_2021_2024,0.0017226819,286.4463311098,354.7768878719,47235.0000000000,62015.0000000000,286.4463311098,354.7768878719,100.0000000000
氣體燃料供應業,氣體燃料供應業,5844.0000000000,79240.0000000000,52859.0000000000,168.2000000000,161.9000000000,2024,3,11,tsic11_2021_2024,0.0006910119,326.4916615195,471.1058263971,52859.0000000000,79240.0000000000,326.4916615195,471.1058263971,100.0000000000
電力供應業,電力供應業,30614.0000000000,100069.0000000000,68532.0000000000,177.3000000000,164.4000000000,2024,3,11,tsic11_2021_2024,0.0036198905,416.8613138686,564.4049633390,68532.0000000000,100069.0000000000,416.8613138686,564.4049633390,100.0000000000
廢棄物清除業,廢棄物清除業,12749.0000000000,39593.0000000000,34443.0000000000,170.2000000000,163.5000000000,2024,4,11,tsic11_2021_2024,0.0015074797,210.6605504587,232.6263219741,34443.0000000000,39593.0000000000,210.6605504587,232.6263219741,100.0000000000
廢棄物處理業,廢棄物處理業,7207.0000000000,45676.0000000000,36203.0000000000,171.4000000000,162.4000000000,2024,4,11,tsic11_2021_2024,0.0008521771,222.9248768473,266.4877479580,36203.0000000000,45676.0000000000,222.9248768473,266.4877479580,100.0000000000
廢水及污水處理業,廢水及污水處理業,3732.0000000000,40952.0000000000,35118.0000000000,166.6000000000,162.6000000000,2024,4,11,tsic11_2021_2024,0.0004412828,215.9778597786,245.8103241297,35118.0000000000,40952.0000000000,215.9778597786,245.8103241297,100.0000000000
用水供應業,用水供應業,6470.0000000000,79728.0000000000,57859.0000000000,165.2000000000,162.5000000000,2024,4,11,tsic11_2021_2024,0.0007650321,356.0553846154,482.6150121065,57859.0000000000,79728.0000000000,356.0553846154,482.6150121065,100.0000000000
資源物回收處理及污染整治業,資源物回收處理及污染整治業,8797.0000000000,41914.0000000000,36385.0000000000,164.3000000000,158.9000000000,2024,4,11,tsic11_2021_2024,0.0010401835,228.9804908748,255.1065124772,36385.0000000000,41914.0000000000,228.9804908748,255.1065124772,100.0000000000
其他專門營造業,其他專門營造業,169695.0000000000,45717.0000000000,41751.0000000000,166.0000000000,162.7000000000,2024,5,11,tsic11_2021_2024,0.0200652417,256.6133988937,275.4036144578,41751.0000000000,45717.0000000000,256.6133988937,275.4036144578,100.0000000000
土木工程業,土木工程業,86375.0000000000,52660.0000000000,43129.0000000000,169.5000000000,164.8000000000,2024,5,11,tsic11_2021_2024,0.0102132370,261.7050970874,310.6784660767,43129.0000000000,52660.0000000000,261.7050970874,310.6784660767,100.0000000000
建築工程業,建築工程業,91756.0000000000,63559.0000000000,50103.0000000000,169.5000000000,162.2000000000,2024,5,11,tsic11_2021_2024,0.0108495025,308.8964241677,374.9793510324,50103.0000000000,63559.0000000000,308.8964241677,374.9793510324,100.0000000000
機電管道及其他建築設備安裝業,機電、管道及其他建築設備安裝業,147241.0000000000,48948.0000000000,40835.0000000000,166.3000000000,160.4000000000,2024,5,11,tsic11_2021_2024,0.0174102140,254.5822942643,294.3355381840,40835.0000000000,48948.0000000000,254.5822942643,294.3355381840,100.0000000000
批發業,批發業,1051277.0000000000,57544.0000000000,48553.0000000000,163.0000000000,160.1000000000,2024,6,11,tsic11_2021_2024,0.1243061207,303.2667083073,353.0306748466,48553.0000000000,57544.0000000000,303.2667083073,353.0306748466,100.0000000000
零售業,零售業,662015.0000000000,47891.0000000000,41528.0000000000,164.5000000000,160.1000000000,2024,6,11,tsic11_2021_2024,0.0782786235,259.3878825734,291.1306990881,41528.0000000000,47891.0000000000,259.3878825734,291.1306990881,100.0000000000
倉儲業,倉儲業,17003.0000000000,63073.0000000000,48716.0000000000,171.7000000000,159.7000000000,2024,7,11,tsic11_2021_2024,0.0020104853,305.0469630557,367.3442050087,48716.0000000000,63073.0000000000,305.0469630557,367.3442050087,100.0000000000
公共汽車客運業,公共汽車客運業,18994.0000000000,61722.0000000000,50001.0000000000,198.6000000000,165.7000000000,2024,7,11,tsic11_2021_2024,0.0022459071,301.7561858781,310.7854984894,50001.0000000000,61722.0000000000,301.7561858781,310.7854984894,100.0000000000
其他汽車客運業,其他汽車客運業,10644.0000000000,36745.0000000000,33823.0000000000,165.7000000000,162.6000000000,2024,7,11,tsic11_2021_2024,0.0012585782,208.0135301353,221.7561858781,33823.0000000000,36745.0000000000,208.0135301353,221.7561858781,100.0000000000
其他運輸輔助業,其他運輸輔助業,70716.0000000000,52855.0000000000,42883.0000000000,164.5000000000,159.0000000000,2024,7,11,tsic11_2021_2024,0.0083616703,269.7044025157,321.3069908815,42883.0000000000,52855.0000000000,269.7044025157,321.3069908815,100.0000000000
汽車貨運業,汽車貨運業,70746.0000000000,41378.0000000000,35627.0000000000,167.1000000000,160.5000000000,2024,7,11,tsic11_2021_2024,0.0083652176,221.9750778816,247.6241771394,35627.0000000000,41378.0000000000,221.9750778816,247.6241771394,100.0000000000
海洋水運業,海洋水運業,8555.0000000000,139500.0000000000,84123.0000000000,168.1000000000,165.6000000000,2024,7,11,tsic11_2021_2024,0.0010115687,507.9891304348,829.8631766805,84123.0000000000,139500.0000000000,507.9891304348,829.8631766805,100.0000000000
港埠業,港埠業,2084.0000000000,98636.0000000000,67826.0000000000,165.0000000000,161.3000000000,2024,7,11,tsic11_2021_2024,0.0002464184,420.4959702418,597.7939393939,67826.0000000000,98636.0000000000,420.4959702418,597.7939393939,100.0000000000
航空運輸業,航空運輸業,25419.0000000000,117051.0000000000,83968.0000000000,168.8000000000,164.5000000000,2024,7,11,tsic11_2021_2024,0.0030056182,510.4437689970,693.4300947867,83968.0000000000,117051.0000000000,510.4437689970,693.4300947867,100.0000000000
遞送服務業,遞送服務業,16766.0000000000,70252.0000000000,55263.0000000000,189.0000000000,168.2000000000,2024,7,11,tsic11_2021_2024,0.0019824617,328.5552913199,371.7037037037,55263.0000000000,70252.0000000000,328.5552913199,371.7037037037,100.0000000000
郵政業,郵政業,25334.0000000000,83924.0000000000,58505.0000000000,162.3000000000,160.8000000000,2024,7,11,tsic11_2021_2024,0.0029955675,363.8370646766,517.0918052988,58505.0000000000,83924.0000000000,363.8370646766,517.0918052988,100.0000000000
鐵路及捷運運輸業,鐵路及捷運運輸業,30446.0000000000,77555.0000000000,54189.0000000000,174.6000000000,159.7000000000,2024,7,11,tsic11_2021_2024,0.0036000256,339.3174702567,444.1867124857,54189.0000000000,77555.0000000000,339.3174702567,444.1867124857,100.0000000000
住宿業,住宿業,88934.0000000000,41210.0000000000,36192.0000000000,168.8000000000,164.6000000000,2024,8,11,tsic11_2021_2024,0.0105158208,219.8784933171,244.1350710900,36192.0000000000,41210.0000000000,219.8784933171,244.1350710900,100.0000000000
其他餐飲業,其他餐飲業,86908.0000000000,42953.0000000000,38463.0000000000,169.4000000000,164.4000000000,2024,8,11,tsic11_2021_2024,0.0102762605,233.9598540146,253.5596221960,38463.0000000000,42953.0000000000,233.9598540146,253.5596221960,100.0000000000
餐館,餐館,358586.0000000000,36850.0000000000,32870.0000000000,159.7000000000,152.6000000000,2024,8,11,tsic11_2021_2024,0.0424002756,215.3997378768,230.7451471509,32870.0000000000,36850.0000000000,215.3997378768,230.7451471509,100.0000000000
出版業,出版業,36399.0000000000,66198.0000000000,57349.0000000000,166.3000000000,162.5000000000,2024,9,11,tsic11_2021_2024,0.0043039261,352.9169230769,398.0637402285,57349.0000000000,66198.0000000000,352.9169230769,398.0637402285,100.0000000000
廣播電視節目編排及傳播業,廣播、電視節目編排及傳播業,16906.0000000000,54004.0000000000,45975.0000000000,161.9000000000,161.2000000000,2024,9,11,tsic11_2021_2024,0.0019990157,285.2047146402,333.5639283508,45975.0000000000,54004.0000000000,285.2047146402,333.5639283508,100.0000000000
影片及電視節目業;聲音錄製及音樂發行業,影片及電視節目業；聲音錄製及音樂發行業,19192.0000000000,45186.0000000000,41318.0000000000,144.3000000000,143.4000000000,2024,9,11,tsic11_2021_2024,0.0022693192,288.1311018131,313.1392931393,41318.0000000000,45186.0000000000,288.1311018131,313.1392931393,100.0000000000
資訊服務業,資訊服務業,40578.0000000000,98369.0000000000,82316.0000000000,164.4000000000,163.2000000000,2024,9,11,tsic11_2021_2024,0.0047980635,504.3872549020,598.3515815085,82316.0000000000,98369.0000000000,504.3872549020,598.3515815085,100.0000000000
電信業,電信業,41044.0000000000,107882.0000000000,70033.0000000000,165.4000000000,159.2000000000,2024,9,11,tsic11_2021_2024,0.0048531647,439.9057788945,652.2490931076,70033.0000000000,107882.0000000000,439.9057788945,652.2490931076,100.0000000000
電腦程式設計諮詢及相關服務業,電腦程式設計、諮詢及相關服務業,121881.0000000000,86359.0000000000,71943.0000000000,162.0000000000,159.9000000000,2024,9,11,tsic11_2021_2024,0.0144115721,449.9249530957,533.0802469136,71943.0000000000,86359.0000000000,449.9249530957,533.0802469136,100.0000000000
不動產經營及相關服務業,不動產經營及相關服務業,88622.0000000000,49950.0000000000,38637.0000000000,168.3000000000,165.5000000000,2024,10,11,tsic11_2021_2024,0.0104789290,233.4561933535,296.7914438503,38637.0000000000,49950.0000000000,233.4561933535,296.7914438503,100.0000000000
不動產開發業,不動產開發業,46642.0000000000,70594.0000000000,56216.0000000000,163.3000000000,160.8000000000,2024,10,11,tsic11_2021_2024,0.0055150889,349.6019900498,432.2963870178,56216.0000000000,70594.0000000000,349.6019900498,432.2963870178,100.0000000000
人身保險業,人身保險業,109260.0000000000,96626.0000000000,75131.0000000000,160.5000000000,158.7000000000,2024,10,11,tsic11_2021_2024,0.0129192275,473.4152488973,602.0311526480,75131.0000000000,96626.0000000000,473.4152488973,602.0311526480,100.0000000000
信用合作社,信用合作社,3936.0000000000,88142.0000000000,49800.0000000000,162.9000000000,162.0000000000,2024,10,11,tsic11_2021_2024,0.0004654044,307.4074074074,541.0804174340,49800.0000000000,88142.0000000000,307.4074074074,541.0804174340,100.0000000000
其他保險輔助業,其他保險輔助業,1042.0000000000,135105.0000000000,90032.0000000000,166.9000000000,163.8000000000,2024,10,11,tsic11_2021_2024,0.0001232092,549.6459096459,809.4967046135,90032.0000000000,135105.0000000000,549.6459096459,809.4967046135,100.0000000000
其他金融服務業,其他金融服務業,44060.0000000000,120318.0000000000,62960.0000000000,162.8000000000,161.0000000000,2024,10,11,tsic11_2021_2024,0.0052097855,391.0559006211,739.0540540541,62960.0000000000,120318.0000000000,391.0559006211,739.0540540541,100.0000000000
證券期貨及金融輔助業,證券期貨及金融輔助業,58380.0000000000,101983.0000000000,61555.0000000000,161.9000000000,160.4000000000,2024,10,11,tsic11_2021_2024,0.0069030249,383.7593516209,629.9135268684,61555.0000000000,101983.0000000000,383.7593516209,629.9135268684,100.0000000000
財產保險業,財產保險業,18010.0000000000,76027.0000000000,51973.0000000000,163.7000000000,161.5000000000,2024,10,11,tsic11_2021_2024,0.0021295560,321.8142414861,464.4288332315,51973.0000000000,76027.0000000000,321.8142414861,464.4288332315,100.0000000000
農會及漁會信用部,農會及漁會信用部,10503.0000000000,72864.0000000000,53604.0000000000,163.2000000000,162.3000000000,2024,10,11,tsic11_2021_2024,0.0012419060,330.2772643253,446.4705882353,53604.0000000000,72864.0000000000,330.2772643253,446.4705882353,100.0000000000
銀行業,銀行業,160653.0000000000,119016.0000000000,73973.0000000000,168.3000000000,161.3000000000,2024,10,11,tsic11_2021_2024,0.0189960888,458.6050836950,707.1657754011,73973.0000000000,119016.0000000000,458.6050836950,707.1657754011,100.0000000000
企業總管理機構及管理顧問業,企業總管理機構及管理顧問業,89494.0000000000,67511.0000000000,56342.0000000000,164.2000000000,162.3000000000,2024,11,11,tsic11_2021_2024,0.0105820369,347.1472581639,411.1510353228,56342.0000000000,67511.0000000000,347.1472581639,411.1510353228,100.0000000000
